asset_id,day,age_years,days_since_maintenance,temperature,vibration,current_draw,is_anomaly,is_emergency_fault,days_until_failure
12,80,5,129,43.73,1.875,14.7,0,0,999
12,81,5,130,45.3,1.684,14.21,0,0,999
12,82,5,131,43.81,1.676,12.04,0,0,999
12,83,5,132,46.42,1.438,14.97,0,0,999
12,84,5,133,44.61,1.64,13.26,0,0,999
12,85,5,134,44.67,1.885,11.78,0,0,999
12,86,5,135,47.02,1.723,12.8,0,0,999
12,87,5,136,43.49,1.923,13.01,0,0,999
12,88,5,137,43.37,1.843,14.04,0,0,999
12,89,5,138,43.7,1.704,12.95,0,0,999
13,0,12,26,42.26,1.964,14.87,0,0,999
13,1,12,27,43.4,1.989,14.22,0,0,999
13,2,12,28,40.89,2.133,13.73,0,0,999
13,3,12,29,41.95,2.489,14.67,0,0,999
13,4,12,30,38.91,1.909,14.72,0,0,999
13,5,12,31,41.92,2.213,14.51,0,0,999
13,6,12,32,39.38,1.978,15.18,0,0,999
13,7,12,33,41.64,1.909,15.79,0,0,999
13,8,12,34,41.13,2.351,13.44,0,0,999
13,9,12,35,38.22,2.119,14.92,0,0,999
13,10,12,36,42.96,2.247,14.32,0,0,999
13,11,12,37,38.73,2.326,13.74,0,0,999
13,12,12,38,42.71,2.099,15.79,0,0,999
13,13,12,39,41.29,2.121,14.1,0,0,999
13,14,12,40,39.76,2.206,14.58,0,0,999
13,15,12,41,39.38,2.116,14.58,0,0,999
13,16,12,42,37.07,2.21,13.73,0,0,999
13,17,12,43,38.54,1.888,13.08,0,0,999
13,18,12,44,38.23,2.035,16.08,0,0,999
13,19,12,45,39.48,2.168,14.83,0,0,999
13,20,12,46,40.46,2.13,13.56,0,0,999
13,21,12,47,42.44,2.412,13.17,0,0,999
13,22,12,48,38.73,2.099,13.74,0,0,999
13,23,12,49,41.03,2.032,16.25,0,0,999
13,24,12,50,42.05,2.173,15.34,0,0,999
13,25,12,51,41.93,2.057,13.86,0,0,999
13,26,12,52,40.38,2.271,14.63,0,0,999
13,27,12,53,37.9,2.021,14.45,0,0,999
13,28,12,54,40.15,2.437,13.41,0,0,999
13,29,12,55,41.03,2.365,16.33,0,0,999
13,30,12,56,39.66,2.215,14.97,0,0,999
13,31,12,57,40.56,2.127,14.86,0,0,999
13,32,12,58,36.47,2.244,14.62,0,0,999
13,33,12,59,39.93,2.448,13.97,0,0,999
13,34,12,60,39.66,2.44,13.85,0,0,999
13,35,12,61,39.44,2.119,15.19,0,0,999
13,36,12,62,40.58,1.947,14.09,0,0,999
13,37,12,63,39.36,2.13,14.85,0,0,999
13,38,12,64,40.89,1.875,15.37,0,0,999
13,39,12,65,40.65,2.349,14.87,0,0,999
13,40,12,66,41.92,2.211,15.59,0,0,999
13,41,12,67,41.05,2.127,16.33,0,0,999
13,42,12,68,41.6,2.227,13.49,0,0,999
13,43,12,69,38.33,2.185,14.63,0,0,999
13,44,12,70,39.35,2.162,15.79,0,0,999
13,45,12,71,41.31,1.97,14.42,0,0,999
13,46,12,72,39.06,2.083,14.18,0,0,999
13,47,12,73,39.55,1.953,14.41,0,0,999
13,48,12,74,39.43,1.702,16.16,0,0,999
13,49,12,75,41.9,2.085,14.53,0,0,999
13,50,12,76,38.51,2.396,16.03,0,0,999
13,51,12,77,40.5,2.295,14.65,0,0,999
13,52,12,78,38.26,2.08,14.62,0,0,999
13,53,12,79,39.59,2.109,14.44,0,0,999
13,54,12,80,40.15,2.149,13.67,0,0,999
13,55,12,81,39.19,1.949,15.3,0,0,999
13,56,12,82,37.11,2.314,15.62,0,0,999
13,57,12,83,39.81,1.751,14.23,0,0,999
13,58,12,84,40.17,1.99,14.1,0,0,999
13,59,12,85,42.56,2.241,13.77,0,0,999
13,60,12,86,37.87,2.092,14.34,0,0,999
13,61,12,87,41.01,2.061,14.92,0,0,999
13,62,12,88,43.17,2.264,14.48,0,0,999
13,63,12,89,39.99,2.088,15.46,0,0,999
13,64,12,90,39.33,2.148,14.56,0,0,999
13,65,12,91,39.51,1.935,14.77,0,0,999
13,66,12,92,40.18,2.216,14.09,0,0,999
13,67,12,93,42.1,2.01,15.88,0,0,999
13,68,12,94,37.65,2.207,14.89,0,0,999
13,69,12,95,39.07,2.205,15.54,0,0,999
13,70,12,96,36.94,2.217,12.52,0,0,999
13,71,12,97,38.82,2.386,14.05,0,0,999
13,72,12,98,38.51,2.112,16.17,0,0,999
13,73,12,99,37.52,1.984,15.71,0,0,999
13,74,12,100,43.05,2.126,13.52,0,0,999
13,75,12,101,43.41,2.381,15.06,0,0,999
13,76,12,102,39.05,2.134,14.39,0,0,999
13,77,12,103,40.76,2.359,15.22,0,0,999
13,78,12,104,38.65,2.348,14.76,0,0,999
13,79,12,105,41.3,2.361,13.62,0,0,999
13,80,12,106,40.21,2.062,13.26,0,0,999
13,81,12,107,40.79,2.518,13.04,0,0,999
13,82,12,108,40.22,2.237,14.61,0,0,999
13,83,12,109,40.1,1.946,14.7,0,0,999
13,84,12,110,39.13,1.813,15.47,0,0,999
13,85,12,111,41.7,2.149,14.7,0,0,999
13,86,12,112,41.88,2.175,15.24,0,0,999
13,87,12,113,39.82,2.338,14.77,0,0,999
13,88,12,114,40.56,1.951,14.74,0,0,999
13,89,12,115,39.02,2.046,13.86,0,0,999
14,0,13,47,42.64,1.412,18.39,0,0,999
14,1,13,48,43.22,1.495,17.83,0,0,999
14,2,13,49,43.65,1.287,18.59,0,0,999
14,3,13,50,41.34,1.366,16.97,0,0,999
14,4,13,51,40.5,1.352,19.21,0,0,999
14,5,13,52,42.54,1.693,18.24,0,0,999
14,6,13,53,41.89,1.544,17.48,0,0,999
14,7,13,54,41.33,1.322,18.66,0,0,999
14,8,13,55,39.08,1.374,19.4,0,0,999
14,9,13,56,42.01,1.56,18.3,0,0,999
14,10,13,57,39.49,1.324,17.44,0,0,999
14,11,13,58,40.45,1.522,18.18,0,0,999
14,12,13,59,43.89,1.655,17.0,0,0,999
14,13,13,60,41.24,1.436,16.98,0,0,999
14,14,13,61,39.94,1.783,17.8,0,0,999
14,15,13,62,41.46,1.606,18.22,0,0,999
14,16,13,63,43.48,1.422,18.12,0,0,999
14,17,13,64,40.43,1.505,17.84,0,0,999
14,18,13,65,42.03,1.55,18.44,0,0,999
14,19,13,66,40.91,1.56,17.19,0,0,999
14,20,13,67,46.18,1.396,17.23,0,0,999
14,21,13,68,43.13,1.469,18.5,0,0,999
14,22,13,69,42.03,1.473,17.19,0,0,999
14,23,13,70,40.62,1.474,17.65,0,0,999
14,24,13,71,40.55,1.517,16.92,0,0,999
14,25,13,72,42.94,1.675,17.23,0,0,999
14,26,13,73,40.66,1.56,18.81,0,0,999
14,27,13,74,44.03,1.323,18.6,0,0,999
14,28,13,75,41.71,1.527,18.2,0,0,999
14,29,13,76,41.08,1.698,18.93,0,0,999
14,30,13,77,43.99,1.257,17.61,0,0,999
14,31,13,78,38.9,1.418,15.88,0,0,999
14,32,13,79,42.48,1.566,17.45,0,0,999
14,33,13,80,40.61,1.58,16.98,0,0,999
14,34,13,81,40.18,1.353,17.63,0,0,999
14,35,13,82,40.93,1.476,18.21,0,0,999
14,36,13,83,43.25,1.751,17.84,0,0,999
14,37,13,84,42.32,1.562,16.45,0,0,999
14,38,13,85,41.25,1.478,17.39,0,0,999
14,39,13,86,41.74,1.5,17.01,0,0,999
14,40,13,87,41.57,1.437,15.7,0,0,999
14,41,13,88,39.71,1.547,18.67,0,0,999
14,42,13,89,38.16,1.403,18.14,0,0,999
14,43,13,90,43.12,1.47,17.25,0,0,999
14,44,13,91,43.63,1.653,18.48,0,0,999
14,45,13,92,41.1,1.7,16.24,0,0,999
14,46,13,93,43.5,1.523,17.9,0,0,999
14,47,13,94,40.38,1.261,17.88,0,0,999
14,48,13,95,42.63,1.639,18.27,0,0,999
14,49,13,96,42.35,1.395,18.41,0,0,999
14,50,13,97,40.25,1.699,17.73,0,0,999
14,51,13,98,41.73,1.663,18.6,0,0,999
14,52,13,99,42.96,1.41,18.4,0,0,999
14,53,13,100,40.58,1.651,16.65,0,0,999
14,54,13,101,41.66,1.41,18.49,0,0,999
14,55,13,102,43.47,1.563,17.93,0,0,999
14,56,13,103,42.86,1.701,17.82,0,0,999
14,57,13,104,41.05,1.63,16.31,0,0,999
14,58,13,105,43.17,1.427,17.6,0,0,999
14,59,13,106,43.18,1.471,18.31,0,0,999
14,60,13,107,43.51,1.55,18.04,0,0,999
14,61,13,108,41.62,1.551,16.9,0,0,999
14,62,13,109,41.36,1.34,17.08,0,0,999
14,63,13,110,38.8,1.573,19.15,0,0,999
14,64,13,111,41.12,1.678,18.69,0,0,999
14,65,13,112,40.0,1.386,18.59,0,0,999
14,66,13,113,41.66,1.34,17.28,0,0,999
14,67,13,114,42.43,1.414,15.57,0,0,999
14,68,13,115,41.32,1.497,17.8,0,0,999
14,69,13,116,43.69,1.541,17.99,0,0,999
14,70,13,117,43.38,1.535,19.5,0,0,999
14,71,13,118,39.91,1.393,18.29,0,0,999
14,72,13,119,43.68,1.503,16.99,0,0,999
14,73,13,120,44.44,1.414,18.07,0,0,999
14,74,13,121,43.77,1.467,17.3,0,0,999
14,75,13,122,40.97,1.668,18.64,0,0,999
14,76,13,123,41.85,1.816,17.82,0,0,999
14,77,13,124,43.74,1.468,19.66,0,0,999
14,78,13,125,44.16,1.514,18.94,0,0,999
14,79,13,126,43.88,1.766,15.81,0,0,999
14,80,13,127,42.88,1.615,18.17,0,0,999
14,81,13,128,42.13,1.57,18.82,0,0,999
14,82,13,129,42.61,1.566,18.71,0,0,999
14,83,13,130,42.43,1.61,19.29,0,0,999
14,84,13,131,41.15,1.306,17.85,0,0,999
14,85,13,132,42.12,1.641,17.88,0,0,999
14,86,13,133,42.93,1.909,18.44,0,0,999
14,87,13,134,43.27,1.514,16.69,0,0,999
14,88,13,135,38.35,1.455,15.73,0,0,999
14,89,13,136,42.57,1.476,16.74,0,0,999
15,0,1,23,46.0,2.144,13.32,0,0,999
15,1,1,24,46.34,2.18,13.65,0,0,999
15,2,1,25,45.26,2.26,15.27,0,0,999
15,3,1,26,46.56,2.362,12.84,0,0,999
15,4,1,27,46.59,2.048,12.77,0,0,999
15,5,1,28,45.24,2.391,14.71,0,0,999
15,6,1,29,46.72,1.982,13.79,0,0,999
15,7,1,30,46.8,2.239,12.47,0,0,999
15,8,1,31,45.02,2.203,14.38,0,0,999
15,9,1,32,43.06,2.188,14.06,0,0,999
15,10,1,33,47.63,2.316,14.41,0,0,999
15,11,1,34,45.15,1.926,13.63,0,0,999
15,12,1,35,47.85,2.421,14.52,0,0,999
15,13,1,36,47.0,2.269,13.5,0,0,999
15,14,1,37,46.16,2.463,13.19,0,0,999
15,15,1,38,48.77,2.164,15.01,0,0,999
15,16,1,39,44.24,2.3,13.36,0,0,999
15,17,1,40,44.23,2.245,14.75,0,0,999
15,18,1,41,45.08,1.987,13.87,0,0,999
15,19,1,42,46.22,2.295,14.71,0,0,999
15,20,1,43,46.26,2.491,14.13,0,0,999
15,21,1,44,45.83,1.971,13.74,0,0,999
15,22,1,45,45.85,2.356,14.32,0,0,999
15,23,1,46,44.58,2.238,14.48,0,0,999
15,24,1,47,48.64,2.345,14.56,0,0,999
15,25,1,48,46.44,2.271,14.95,0,0,999
15,26,1,49,44.35,2.16,13.33,0,0,999
15,27,1,50,46.92,2.397,13.47,0,0,999
15,28,1,51,42.77,2.15,14.68,0,0,999
15,29,1,52,47.16,2.277,13.72,0,0,999
15,30,1,53,44.43,2.29,13.28,0,0,999
15,31,1,54,49.63,2.298,13.48,0,0,999
15,32,1,55,45.44,2.198,13.76,0,0,999
15,33,1,56,48.03,2.24,13.36,0,0,999
15,34,1,57,49.19,2.22,14.56,0,0,999
15,35,1,58,45.44,2.267,14.2,0,0,999
15,36,1,59,43.52,2.515,14.98,0,0,999
15,37,1,60,45.76,2.047,14.23,0,0,999
15,38,1,61,46.48,2.266,14.1,0,0,999
15,39,1,62,47.11,2.429,14.4,0,0,999
15,40,1,63,44.78,2.417,15.26,0,0,999
15,41,1,64,51.08,2.044,14.14,0,0,999
15,42,1,65,43.23,2.295,13.51,0,0,999
15,43,1,66,49.24,2.096,12.6,0,0,999
15,44,1,67,45.65,1.916,14.55,0,0,999
15,45,1,68,43.25,2.217,12.28,0,0,999
15,46,1,69,45.87,2.459,14.24,0,0,999
15,47,1,70,45.06,2.208,13.96,0,0,999
15,48,1,71,47.06,2.007,14.42,0,0,999
15,49,1,72,42.3,2.118,13.56,0,0,999
15,50,1,73,47.3,2.216,12.82,0,0,999
15,51,1,74,44.87,2.242,13.88,0,0,999
15,52,1,75,45.48,2.14,14.5,0,0,999
15,53,1,76,45.58,2.199,15.68,0,0,999
15,54,1,77,44.22,1.935,14.57,0,0,999
15,55,1,78,45.33,2.165,13.32,0,0,999
15,56,1,79,45.96,2.452,14.59,0,0,999
15,57,1,80,47.65,2.0,13.03,0,0,999
15,58,1,81,42.09,2.091,14.71,0,0,999
15,59,1,82,47.13,2.179,13.93,0,0,999
15,60,1,83,45.32,2.243,14.56,0,0,999
15,61,1,84,43.93,2.257,14.69,0,0,999
15,62,1,85,45.73,2.317,16.2,0,0,999
15,63,1,86,46.2,2.271,13.36,0,0,999
15,64,1,87,46.62,2.281,14.1,0,0,999
15,65,1,88,44.82,2.243,15.12,0,0,999
15,66,1,89,47.03,2.357,13.76,0,0,999
15,67,1,90,47.48,2.254,13.19,0,0,999
15,68,1,91,46.83,2.064,13.44,0,0,999
15,69,1,92,46.64,2.257,13.0,0,0,999
15,70,1,93,47.93,2.298,13.38,0,0,999
15,71,1,94,44.05,2.191,13.59,0,0,999
15,72,1,95,46.52,2.158,12.34,0,0,999
15,73,1,96,45.77,2.166,14.45,0,0,999
15,74,1,97,45.31,2.464,12.42,0,0,999
15,75,1,98,48.32,2.179,14.63,0,0,999
15,76,1,99,46.47,2.383,13.64,0,0,999
15,77,1,100,44.7,2.425,13.86,0,0,999
15,78,1,101,46.68,2.398,13.12,0,0,999
15,79,1,102,47.25,2.124,13.84,0,0,999
15,80,1,103,46.46,1.987,13.32,0,0,999
15,81,1,104,48.38,2.345,13.9,0,0,999
15,82,1,105,46.72,2.168,15.03,0,0,999
15,83,1,106,46.05,2.247,14.86,0,0,999
15,84,1,107,45.19,2.446,12.72,0,0,999
15,85,1,108,48.8,2.156,13.75,0,0,999
15,86,1,109,43.52,2.144,13.12,0,0,999
15,87,1,110,45.44,2.192,14.71,0,0,999
15,88,1,111,46.66,2.258,13.07,0,0,999
15,89,1,112,45.03,2.482,13.36,0,0,999
16,0,7,46,50.2,2.029,14.95,0,0,70
16,1,7,47,45.9,2.074,15.29,0,0,69
16,2,7,48,51.98,2.091,14.79,0,0,68
16,3,7,49,51.63,1.682,14.49,0,0,67
16,4,7,50,48.82,2.031,13.14,0,0,66
16,5,7,51,51.95,1.998,15.15,0,0,65
16,6,7,52,50.3,2.225,13.41,0,0,64
16,7,7,53,50.14,2.208,14.82,0,0,63
16,8,7,54,48.54,1.945,14.59,0,0,62
16,9,7,55,48.89,2.013,16.11,0,0,61
16,10,7,56,49.07,1.963,15.27,0,0,60
16,11,7,57,49.71,1.836,14.85,0,0,59
16,12,7,58,49.82,2.182,14.12,0,0,58
16,13,7,59,51.44,2.021,14.01,0,0,57
16,14,7,60,48.01,2.326,14.77,0,0,56
16,15,7,61,51.37,1.78,17.01,0,0,55
16,16,7,62,51.31,1.997,14.65,0,0,54
16,17,7,63,51.07,2.137,15.05,0,0,53
16,18,7,64,49.98,2.12,13.51,0,0,52
16,19,7,65,49.41,1.789,15.38,0,0,51
16,20,7,66,48.95,1.8,14.26,0,0,50
16,21,7,67,50.19,2.005,13.96,0,0,49
16,22,7,68,47.41,2.047,14.43,0,0,48
16,23,7,69,49.58,2.012,15.24,0,0,47
16,24,7,70,51.24,2.058,14.64,0,0,46
16,25,7,71,50.01,1.985,13.59,0,0,45
16,26,7,72,51.61,2.171,16.49,0,0,44
16,27,7,73,53.39,1.859,14.63,0,0,43
16,28,7,74,53.74,2.03,15.09,0,0,42
16,29,7,75,47.69,2.058,16.45,0,0,41
16,30,7,76,51.9,1.944,14.58,0,0,40
16,31,7,77,48.27,1.908,13.37,0,0,39
16,32,7,78,49.84,2.262,15.18,0,0,38
16,33,7,79,52.02,2.197,14.46,0,0,37
16,34,7,80,48.83,1.928,13.53,0,0,36
16,35,7,81,50.02,1.6,15.37,0,0,35
16,36,7,82,50.08,2.107,15.75,0,0,34
16,37,7,83,50.27,2.281,15.4,0,0,33
16,38,7,84,48.83,2.0,13.09,0,0,32
16,39,7,85,48.62,1.979,15.34,0,0,31
16,40,7,86,48.84,1.849,13.39,0,0,30
16,41,7,87,49.07,2.328,15.12,0,0,29
16,42,7,88,51.38,1.901,13.64,0,0,28
16,43,7,89,48.14,2.021,13.3,0,0,27
16,44,7,90,48.46,1.948,13.84,0,0,26
16,45,7,91,46.78,2.079,14.94,0,0,25
16,46,7,92,51.14,1.869,15.51,0,0,24
16,47,7,93,52.26,2.075,14.41,0,0,23
16,48,7,94,50.19,1.937,14.24,0,0,22
16,49,7,95,50.99,2.015,15.86,0,0,21
16,50,7,96,49.53,1.968,14.62,0,0,20
16,51,7,97,50.1,2.349,16.24,0,0,19
16,52,7,98,52.09,2.2,15.03,0,0,18
16,53,7,99,53.04,2.816,15.29,0,0,17
16,54,7,100,54.38,2.388,16.05,0,0,16
16,55,7,101,56.15,2.558,15.7,0,0,15
16,56,7,102,59.0,2.942,16.45,0,0,14
16,57,7,103,58.82,3.365,16.13,0,0,13
16,58,7,104,59.57,3.202,16.04,0,0,12
16,59,7,105,60.3,3.595,17.53,1,0,11
16,60,7,106,63.41,3.418,17.17,1,0,10
16,61,7,107,61.93,3.872,18.2,1,0,9
16,62,7,108,66.05,4.157,18.11,1,0,8
16,63,7,109,67.78,3.946,17.27,1,0,7
16,64,7,110,68.33,3.775,18.48,1,0,6
16,65,7,111,69.67,4.351,19.79,1,1,5
16,66,7,112,68.0,4.419,18.91,1,1,4
16,67,7,113,69.87,4.355,18.73,1,1,3
16,68,7,114,71.37,4.714,19.1,1,1,2
16,69,7,115,74.04,5.016,19.94,1,1,1
16,70,7,116,74.56,5.093,20.42,1,1,0
16,71,7,117,76.66,5.558,20.64,1,1,0
16,72,7,118,79.19,4.837,20.45,1,1,0
16,73,7,119,78.39,5.461,20.25,1,1,0
16,74,7,120,80.36,5.274,21.1,1,1,0
16,75,7,121,80.45,5.686,21.37,1,1,0
16,76,7,122,82.55,6.147,20.91,1,1,0
16,77,7,123,83.64,6.264,21.83,1,1,0
16,78,7,124,85.39,6.457,21.7,1,1,0
16,79,7,125,85.6,6.501,22.07,1,1,0
16,80,7,126,88.59,6.61,22.09,1,1,0
16,81,7,127,89.06,6.505,23.12,1,1,0
16,82,7,128,88.57,7.08,23.06,1,1,0
16,83,7,129,91.05,7.138,23.41,1,1,0
16,84,7,130,93.8,7.4,23.58,1,1,0
16,85,7,131,92.85,7.177,23.61,1,1,0
16,86,7,132,96.05,7.345,23.71,1,1,0
16,87,7,133,98.07,7.565,23.83,1,1,0
16,88,7,134,98.25,7.725,23.7,1,1,0
16,89,7,135,99.76,7.736,24.67,1,1,0
17,0,6,25,49.68,2.045,15.95,0,0,999
17,1,6,26,47.63,2.175,17.05,0,0,999
17,2,6,27,48.51,2.14,17.03,0,0,999
17,3,6,28,46.91,2.148,17.05,0,0,999
17,4,6,29,48.91,2.089,15.04,0,0,999
17,5,6,30,48.58,1.922,16.08,0,0,999
17,6,6,31,49.89,2.249,14.63,0,0,999
17,7,6,32,48.42,2.111,15.23,0,0,999
17,8,6,33,48.62,2.085,15.87,0,0,999
17,9,6,34,48.3,2.065,16.33,0,0,999
17,10,6,35,47.23,2.078,17.05,0,0,999
17,11,6,36,49.76,1.903,16.85,0,0,999
17,12,6,37,50.21,2.393,16.67,0,0,999
17,13,6,38,46.53,2.254,15.56,0,0,999
17,14,6,39,47.6,2.217,15.61,0,0,999
17,15,6,40,46.4,2.229,17.75,0,0,999
17,16,6,41,49.98,2.265,17.04,0,0,999
17,17,6,42,49.07,2.227,16.97,0,0,999
17,18,6,43,46.06,2.189,16.19,0,0,999
17,19,6,44,48.24,2.09,16.67,0,0,999
17,20,6,45,46.89,2.079,15.73,0,0,999
17,21,6,46,49.41,2.157,15.89,0,0,999
17,22,6,47,47.56,2.16,17.55,0,0,999
17,23,6,48,46.26,2.26,16.63,0,0,999
17,24,6,49,46.79,2.379,16.69,0,0,999
17,25,6,50,47.36,1.88,16.44,0,0,999
17,26,6,51,48.05,2.005,15.42,0,0,999
17,27,6,52,49.42,1.866,16.51,0,0,999
17,28,6,53,47.84,2.234,16.02,0,0,999
17,29,6,54,48.56,2.048,16.21,0,0,999
17,30,6,55,48.85,2.182,16.56,0,0,999
17,31,6,56,46.72,2.071,15.8,0,0,999
17,32,6,57,47.7,2.363,15.97,0,0,999
17,33,6,58,46.4,2.24,17.33,0,0,999
17,34,6,59,46.22,2.455,16.59,0,0,999
17,35,6,60,49.67,2.379,17.03,0,0,999
17,36,6,61,47.95,2.342,16.46,0,0,999
17,37,6,62,49.75,2.339,15.38,0,0,999
17,38,6,63,49.31,2.132,16.36,0,0,999
17,39,6,64,48.31,2.172,17.47,0,0,999
17,40,6,65,46.07,1.901,14.71,0,0,999
17,41,6,66,49.72,2.043,16.36,0,0,999
17,42,6,67,47.94,2.026,16.93,0,0,999
17,43,6,68,47.93,2.123,16.44,0,0,999
17,44,6,69,49.2,2.015,16.95,0,0,999
17,45,6,70,50.29,1.945,16.48,0,0,999
17,46,6,71,47.66,2.264,15.28,0,0,999
17,47,6,72,50.56,1.918,16.06,0,0,999
17,48,6,73,48.77,2.056,15.58,0,0,999
17,49,6,74,48.45,2.171,16.26,0,0,999
17,50,6,75,49.4,2.1,16.51,0,0,999
17,51,6,76,47.36,2.032,16.03,0,0,999
17,52,6,77,47.37,2.092,17.19,0,0,999
17,53,6,78,47.74,2.06,16.28,0,0,999
17,54,6,79,48.27,1.981,16.02,0,0,999
17,55,6,80,47.61,2.133,16.83,0,0,999
17,56,6,81,48.32,2.343,16.24,0,0,999
17,57,6,82,50.78,2.09,15.64,0,0,999
17,58,6,83,48.94,2.364,15.15,0,0,999
17,59,6,84,47.82,2.068,16.37,0,0,999
17,60,6,85,48.13,2.361,16.17,0,0,999
17,61,6,86,50.18,2.112,16.99,0,0,999
17,62,6,87,48.46,2.419,15.07,0,0,999
17,63,6,88,46.37,2.434,15.67,0,0,999
17,64,6,89,47.11,2.028,17.17,0,0,999
17,65,6,90,46.24,2.163,16.04,0,0,999
17,66,6,91,49.67,2.075,16.59,0,0,999
17,67,6,92,46.36,2.5,16.06,0,0,999
17,68,6,93,48.13,2.407,15.78,0,0,999
17,69,6,94,50.62,2.097,16.79,0,0,999
17,70,6,95,47.26,1.956,16.59,0,0,999
17,71,6,96,49.08,1.962,16.01,0,0,999
17,72,6,97,49.92,2.249,15.94,0,0,999
17,73,6,98,47.22,2.451,15.1,0,0,999
17,74,6,99,48.03,1.939,17.31,0,0,999
17,75,6,100,48.11,2.186,18.47,0,0,999
17,76,6,101,47.23,2.421,15.94,0,0,999
17,77,6,102,47.77,2.555,16.12,0,0,999
17,78,6,103,46.06,2.201,16.12,0,0,999
17,79,6,104,48.67,2.139,18.03,0,0,999
17,80,6,105,48.95,1.998,16.35,0,0,999
17,81,6,106,46.92,2.122,15.53,0,0,999
17,82,6,107,51.28,2.055,16.8,0,0,999
17,83,6,108,47.63,1.985,16.41,0,0,999
17,84,6,109,48.72,2.243,14.16,0,0,999
17,85,6,110,46.26,2.303,15.51,0,0,999
17,86,6,111,48.42,1.97,16.84,0,0,999
17,87,6,112,49.51,2.269,17.08,0,0,999
17,88,6,113,50.46,1.983,15.62,0,0,999
17,89,6,114,49.46,2.329,15.71,0,0,999
18,0,15,48,42.64,1.603,15.04,0,0,49
18,1,15,49,43.56,1.538,14.12,0,0,48
18,2,15,50,43.53,1.758,14.38,0,0,47
18,3,15,51,42.06,1.418,13.12,0,0,46
18,4,15,52,43.77,1.654,14.74,0,0,45
18,5,15,53,42.58,1.778,13.89,0,0,44
18,6,15,54,44.2,1.561,13.79,0,0,43
18,7,15,55,43.66,1.628,14.56,0,0,42
18,8,15,56,42.89,1.561,16.19,0,0,41
18,9,15,57,44.54,1.675,14.37,0,0,40
18,10,15,58,44.28,1.645,14.3,0,0,39
18,11,15,59,42.31,1.555,11.74,0,0,38
18,12,15,60,43.08,1.494,15.55,0,0,37
18,13,15,61,42.8,1.389,14.24,0,0,36
18,14,15,62,41.2,1.638,14.51,0,0,35
18,15,15,63,44.21,1.448,14.3,0,0,34
18,16,15,64,40.72,1.672,14.69,0,0,33
18,17,15,65,43.51,1.567,14.61,0,0,32
18,18,15,66,45.17,1.524,14.39,0,0,31
18,19,15,67,41.14,1.437,14.35,0,0,30
18,20,15,68,44.42,1.528,14.09,0,0,29
18,21,15,69,42.16,1.487,14.51,0,0,28
18,22,15,70,40.52,1.759,13.74,0,0,27
18,23,15,71,43.85,1.376,14.81,0,0,26
18,24,15,72,43.78,1.625,13.48,0,0,25
18,25,15,73,43.14,1.389,14.07,0,0,24
18,26,15,74,44.31,1.686,14.29,0,0,23
18,27,15,75,41.31,1.664,14.29,0,0,22
18,28,15,76,39.29,1.684,14.26,0,0,21
18,29,15,77,43.97,1.348,12.69,0,0,20
18,30,15,78,44.3,1.775,13.68,0,0,19
18,31,15,79,44.29,2.418,14.62,0,0,18
18,32,15,80,47.25,1.887,13.98,0,0,17
18,33,15,81,47.6,2.114,15.08,0,0,16
18,34,15,82,48.9,2.37,15.45,0,0,15
18,35,15,83,49.0,2.564,14.8,0,0,14
18,36,15,84,49.47,2.765,16.28,0,0,13
18,37,15,85,52.71,2.488,15.92,0,0,12
18,38,15,86,53.76,2.598,16.16,1,0,11
18,39,15,87,55.92,3.352,16.57,1,0,10
18,40,15,88,57.27,2.834,17.36,1,0,9
18,41,15,89,56.96,3.428,17.15,1,0,8
18,42,15,90,60.34,3.342,17.84,1,0,7
18,43,15,91,59.99,3.635,17.68,1,0,6
18,44,15,92,60.67,3.814,17.99,1,1,5
18,45,15,93,63.01,3.984,18.67,1,1,4
18,46,15,94,64.94,3.907,18.96,1,1,3
18,47,15,95,64.08,4.384,19.09,1,1,2
18,48,15,96,64.61,4.436,18.79,1,1,1
18,49,15,97,67.01,4.837,18.95,1,1,0
18,50,15,98,68.21,4.732,19.87,1,1,0
18,51,15,99,70.13,5.1,20.04,1,1,0
18,52,15,100,69.34,4.911,19.74,1,1,0
18,53,15,101,73.25,4.642,21.55,1,1,0
18,54,15,102,74.55,5.347,21.12,1,1,0
18,55,15,103,77.61,5.641,21.25,1,1,0
18,56,15,104,76.65,5.589,20.79,1,1,0
18,57,15,105,76.94,5.63,20.6,1,1,0
18,58,15,106,78.94,5.58,21.62,1,1,0
18,59,15,107,80.23,6.096,21.51,1,1,0
18,60,15,108,84.6,6.489,21.4,1,1,0
18,61,15,109,83.0,6.245,21.77,1,1,0
18,62,15,110,82.68,6.603,22.18,1,1,0
18,63,15,111,86.24,6.866,23.46,1,1,0
18,64,15,112,85.67,6.912,23.34,1,1,0
18,65,15,113,87.29,6.813,24.08,1,1,0
18,66,15,114,89.25,7.244,23.11,1,1,0
18,67,15,115,89.05,7.153,23.71,1,1,0
18,68,15,116,90.45,7.415,23.18,1,1,0
18,69,15,117,91.65,7.701,24.58,1,1,0
18,70,15,118,93.63,7.513,24.01,1,1,0
18,71,15,119,94.9,7.996,25.24,1,1,0
18,72,15,120,96.02,7.786,25.16,1,1,0
18,73,15,121,96.94,8.063,25.94,1,1,0
18,74,15,122,99.85,8.349,24.89,1,1,0
18,75,15,123,100.48,8.679,25.59,1,1,0
